personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,jersey,guard,forward,center,dleagueFlag,nbaFlag,gamesPlayedFlag,draftYear,draftRound,draftNumber,fromYear,toYear
76649,Eddie,Ehlers,1923-03-10,Purdue,USA,75,198,14,1,0,0,0,1,1,1947,1,3,1947,1948
378,Craig,Ehlo,1961-08-11,Washington State,USA,78,180,,1,0,0,0,1,1,1983,3,48,1983,1996
76651,Dick,Eichhorst,1933-10-21,Southeast Missouri,USA,75,200,,1,0,0,0,1,1,-1,-1,-1,1961,1961
2676,Chuck,Eidson,,,,,,,0,0,0,,,,,,,,
41630,Chuck,Eidson,,,,,,,0,0,0,,,,,,,,
458,Howard,Eisley,1972-12-04,Boston College,USA,74,185,10,1,0,0,0,1,1,1994,2,30,1994,2005
587,Antoine,Eito,,,,,,,0,0,0,,,,,,,,
203929,Melvin,Ejim,,,,,,,0,0,0,,,,,,,,
1918,Obinna,Ekezie,1975-08-22,Maryland,Nigeria,81,270,,0,0,1,0,1,1,1999,2,37,1999,2004
2064,Khalid,El-Amin,1979-04-25,Connecticut,USA,70,200,11,1,0,0,0,1,1,2000,2,34,2000,2002
76653,Don,Eliason,1918-07-24,Hamline,USA,74,210,14,0,1,0,0,1,1,-1,-1,-1,1946,1946
53,Mario,Elie,1963-11-26,American International,USA,77,225,17,1,1,0,0,1,1,1985,7,160,1990,2000
40077,Lior,Eliyahu,,,,,,,0,0,0,,,,,,,,
1629604,CJ,Elleby,2000-06-16,Washington State,USA,78,200,16,1,1,0,1,1,1,2020,2,46,2020,2021
76655,Ray,Ellefson,1922-11-18,West Texas A&M,USA,80,230,,0,0,1,0,1,1,-1,-1,-1,1948,1950
1627740,Henry,Ellenson,1997-01-13,Marquette,USA,82,240,,0,1,1,1,1,1,2016,1,18,2016,2020
201961,Wayne,Ellington,1987-11-29,North Carolina,USA,76,207,2,1,0,0,0,1,1,2009,1,28,2009,2021
76656,Bob,Elliott,1955-08-18,Arizona,USA,81,225,54,0,0,1,0,1,1,1977,2,42,1978,1980
251,Sean,Elliott,1968-02-02,Arizona,USA,80,220,32,0,1,0,0,1,1,1989,1,3,1989,2000
76658,Alexander,Ellis,1936-02-11,Niagara,USA,77,185,30,0,1,0,0,1,1,1958,3,16,1958,1959
76664,Bo,Ellis,1954-08-08,Marquette,USA,81,197,31,0,1,0,0,1,1,1977,1,17,1977,1979
1642407,Boogie,Ellis,2000-12-12,USC,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
200951,Chris,Ellis,,,,,,,0,0,0,,,,,,,,
107,Dale,Ellis,1960-08-06,Tennessee,USA,79,205,,1,0,0,0,1,1,1983,1,9,1983,1999
1677,Harold,Ellis,1970-10-07,Morehouse,USA,77,220,3,1,1,0,0,1,1,-1,-1,-1,1993,1997
76661,Joe,Ellis,1944-05-03,San Francisco,USA,78,175,31,0,1,0,0,1,1,1966,2,13,1966,1973
1631165,Keon,Ellis,2000-01-08,Alabama,USA,76,175,14,1,0,0,1,1,1,-1,-1,-1,2022,
111,LaPhonso,Ellis,1970-05-05,Notre Dame,USA,80,240,3,0,1,0,0,1,1,1992,1,5,1992,2002
1034,LeRon,Ellis,1969-04-28,Syracuse,USA,81,225,28,0,0,1,0,1,1,1991,1,22,1991,1995
76663,Leroy,Ellis,1940-03-10,St. John's (NY),USA,83,210,25,0,1,0,0,1,1,1962,1,6,1962,1975
101145,Monta,Ellis,1985-10-26,Lanier HS (MS),USA,75,185,,1,0,0,,,,2005,2,40,2005,2016
1627768,Perry,Ellis,1993-09-14,Kansas,USA,,,,0,0,0,1,0,1,-1,-1,-1,2017,2017
200863,Tyrone,Ellis,,,,,,,0,0,0,,,,,,,,
1630707,Malik,Ellison,1996-08-17,Hartford,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
442,Pervis,Ellison,1967-04-03,Louisville,USA,82,235,,0,0,1,0,1,1,1989,1,1,1989,2000
600010,Len,Elmore,1952-03-28,Maryland,USA,82,220,44,0,0,1,0,1,1,1974,1,13,1976,1983
1922,Francisco,Elson,1976-02-28,California,Netherlands,84,240,,0,1,1,0,1,1,1999,2,41,2003,2011
76667,Darrell,Elston,1952-08-15,North Carolina,USA,75,190,15,1,0,0,0,1,1,1974,3,43,1976,1976
2408,Melvin,Ely,1978-05-02,Fresno State,USA,82,260,4,0,1,1,1,1,1,2002,1,12,2002,2013
552,Elyahu,Elyahu,,,,,,,0,0,0,,,,,,,,
203954,Joel,Embiid,1994-03-16,Kansas,Cameroon,84,270,21,0,1,1,0,1,1,2014,1,3,2014,
76668,Wayne,Embry,1937-03-26,Miami (Ohio),USA,80,240,15,0,0,1,0,1,1,1958,3,22,1958,1968
2765,Andre,Emmett,1982-08-27,Texas Tech,USA,77,230,,1,0,0,1,1,1,2004,2,35,2004,2011
1642400,Tristan,Enaruna,2001-06-26,Cleveland State,Netherlands,79,220,21,0,1,0,1,1,1,-1,-1,-1,2025,
76669,Ned,Endress,1918-03-02,Akron,USA,74,200,,0,1,0,0,1,1,-1,-1,-1,1946,1946
76670,Chris,Engler,1959-03-01,Wyoming,USA,83,245,50,0,0,1,0,1,1,1982,3,60,1982,1987
76671,Wayne,Englestad,1963-12-06,California-Irvine,USA,80,245,43,0,1,0,0,1,1,-1,-1,-1,1988,1988
76672,A.J.,English,1967-07-11,Virginia Union,USA,75,175,14,1,0,0,0,1,1,1990,2,37,1990,1991
76673,Alex,English,1954-01-05,South Carolina,USA,80,190,2,0,1,0,0,1,1,1976,2,23,1976,1990
2606,Carl,English,,,,,,,0,0,0,,,,,,,,
76674,Claude,English,1946-12-26,Rhode Island,USA,76,185,15,1,0,0,0,1,1,1970,7,110,1970,1970
76676,Jojo,English,1970-02-04,South Carolina,USA,76,195,3,1,0,0,0,1,1,-1,-1,-1,1992,1994
203119,Kim,English,1988-09-24,Missouri,USA,78,200,24,1,0,0,1,1,1,2012,2,44,2012,2012
76675,Scott,English,1950-10-20,Texas-El Paso,USA,78,205,14,0,1,0,0,1,1,1972,3,33,1972,1972
76677,Gene,Englund,1917-10-21,Wisconsin,USA,76,205,10,0,1,0,0,1,1,-1,-1,-1,1949,1949
203898,Tyler,Ennis,1994-08-24,Syracuse,Canada,75,194,10,1,0,0,1,1,1,2014,1,18,2014,2017
203516,James,Ennis III,1990-07-01,Cal State-Long Beach,USA,78,215,,0,1,0,1,1,1,2013,2,50,2014,2021
76678,Ray,Epps,1956-08-20,Norfolk State,USA,78,195,32,0,1,0,0,1,1,1977,5,104,1978,1978
583,Cuneyt,Erden,,,,,,,0,0,0,,,,,,,,
201623,Semih,Erden,1986-07-28,Fenerbahce,Turkey,84,240,9,0,0,1,0,1,1,2008,2,60,2010,2011
43303,Semih,Erden,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
40014,Serkan,Erdogan,,,,,,,0,0,0,,,,,,,,
76679,Bo,Erias,1932-07-30,Niagara,USA,75,220,,0,1,0,0,1,1,1954,5,43,1957,1957
203149,Micheal,Eric,,,,,,,0,0,0,,,,,,,,
76680,Keith,Erickson,1944-04-19,UCLA,USA,77,195,14,0,1,0,0,1,1,1965,3,18,1965,1976
42534,Baris,Ermis,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
56002,Baris,Ermis,,,,,,,0,0,0,,,,,,,,
76681,Julius,Erving,1950-02-22,Massachusetts,USA,79,200,6,0,1,0,0,1,1,1972,1,12,1976,1986
1915,Evan,Eschmeyer,1975-05-30,Northwestern,USA,83,250,00,0,0,1,0,1,1,1999,2,34,1999,2003
76682,Jack,Eskridge,1924-01-21,Kansas,USA,77,200,,0,0,1,0,1,1,-1,-1,-1,1948,1948
64005,Ariel,Eslava,,,,,,,0,0,0,,,,,,,,
76683,Vincenzo,Esposito,1969-03-01,Fortitudo Bologna,Italy,75,198,4,1,0,0,0,1,1,-1,-1,-1,1995,1995
1642855,Noa,Essengue,2006-12-18,-,France,80,194,24,0,1,0,1,1,1,2025,1,12,2025,
196295093,Noa,Essengue,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1642401,Aaron,Estrada,2001-02-03,Alabama,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
1630623,Tyson,Etienne,1999-09-17,Wichita State,USA,72,200,10,1,0,0,1,1,1,-1,-1,-1,2024,
1629234,Drew,Eubanks,1997-02-01,Oregon State,USA,82,245,19,0,1,1,1,1,1,-1,-1,-1,2018,
76687,Bob,Evans,1925-05-31,Butler,USA,74,175,,1,0,0,0,1,1,1949,4,,1949,1949
967,Brian,Evans,1973-09-13,Indiana,USA,80,220,,0,1,0,0,1,1,1996,1,27,1996,1998
76685,Earl,Evans,1955-11-11,UNLV,USA,80,202,,0,1,0,0,1,1,1978,8,157,1979,1979
1628980,Jacob,Evans,1997-06-18,Cincinnati,USA,76,210,12,1,1,0,1,1,1,2018,1,28,2018,2019
1628393,Jawun,Evans,1996-07-26,Oklahoma State,USA,72,190,8,1,0,0,1,1,1,2017,2,39,2017,2018
202379,Jeremy,Evans,1987-10-24,Western Kentucky,USA,81,200,6,0,1,0,1,1,1,2010,2,55,2010,2017
1629037,Keenan,Evans,,,,,,,0,0,0,,,,,,,,
2230,Maurice,Evans,1978-11-08,Texas,USA,77,220,6,1,1,0,0,1,1,-1,-1,-1,2001,2011
76686,Mike,Evans,1955-04-19,Kansas State,USA,73,170,5,1,0,0,0,1,1,1978,1,21,1979,1987
2501,Reggie,Evans,1980-05-18,Iowa,USA,80,245,30,0,1,1,0,1,1,-1,-1,-1,2002,2014
201936,Tyreke,Evans,1989-09-19,Memphis,USA,78,220,,1,0,0,1,1,1,2009,1,4,2009,2018
1641787,Tosan,Evbuomwan,2001-02-16,Princeton,United Kingdom,80,217,20,0,1,0,1,1,1,-1,-1,-1,2023,
101137,Daniel,Ewing,1983-03-26,Duke,USA,75,185,,1,0,0,,,,2005,2,32,2005,2006
121,Patrick,Ewing,1962-08-05,Georgetown,Jamaica,84,255,33,0,0,1,0,1,1,1985,1,1,1985,2001
201607,Patrick,Ewing,1984-05-20,Georgetown,USA,80,235,22,0,1,0,1,1,1,2008,2,43,2010,2010
203957,Dante,Exum,1995-07-13,Australian Institute of Sport,Australia,77,214,0,1,0,0,0,1,1,2014,1,5,2014,2024
201963,Christian,Eyenga,1989-06-22,DKV Joventut,Congo,79,210,88,0,1,0,1,1,1,2009,1,30,2010,2011
56062,Benjamin,Eze,,,,,,,0,0,0,,,,,,,,
203105,Festus,Ezeli,1989-10-21,Vanderbilt,Nigeria,83,265,31,0,0,1,1,1,1,2012,1,30,2012,2016
76689,Johnny,Ezersky,1905-04-04,Rhode Island,USA,75,175,,1,1,0,0,1,1,1947,,,1947,1949
76690,Joe,Fabel,1913-09-04,Pittsburgh,USA,73,190,,0,1,0,0,1,1,-1,-1,-1,1946,1946
203927,CJ,Fair,,,,,,,0,0,0,,,,,,,,
76691,John,Fairchild,1943-04-28,Brigham Young,USA,79,205,33,0,1,0,0,1,1,1965,2,16,1965,1965
1629605,Tacko,Fall,1995-12-10,UCF,Senegal,90,311,,0,0,1,1,1,1,-1,-1,-1,2019,2021
196295070,Tacko,Fall,1995-01-01,,,,,,0,0,0,0,0,0,-1,-1,-1,,
202820,Jarrid,Famous,1988-07-16,South Florida,,,,,0,0,0,1,0,1,-1,-1,-1,2016,2016
101253,Olu,Famutimi,,,,,,,0,0,0,,,,,,,,
27009,Ziming,Fan,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2017,2017
64112,Shuo,Fang,,,,,,,0,0,0,,,,,,,,
76692,Phil,Farbman,1924-04-03,City College of New York,USA,73,185,8,0,1,0,0,1,1,-1,-1,-1,1948,1948
202702,Kenneth,Faried,1989-11-19,Morehead State,USA,80,220,35,0,1,1,1,1,1,2011,1,22,2011,2018
76693,Dick,Farley,1932-04-13,Indiana,USA,76,190,22,1,0,0,0,1,1,1954,2,15,1954,1958
200770,Jordan,Farmar,1986-11-30,UCLA,USA,74,180,,1,0,0,1,1,1,2006,1,26,2006,2016
2824,Desmon,Farmer,1981-10-07,Southern California,USA,77,220,,1,0,0,1,1,1,-1,-1,-1,2006,2008
76695,Jim,Farmer,1964-09-23,Alabama,USA,76,190,22,0,1,0,0,1,1,1987,1,20,1987,1993
76694,Mike,Farmer,1936-09-26,San Francisco,USA,79,210,12,0,1,0,0,1,1,1958,1,3,1958,1965
1108,Tony,Farmer,1970-01-03,Nebraska,USA,81,244,8,0,1,0,0,1,1,-1,-1,-1,1997,1999
203201,Mustapha,Farrakhan,,,,,,,0,0,0,,,,,,,,
76696,Bob,Faught,1921-09-02,Notre Dame,USA,77,185,,0,1,0,0,1,1,-1,-1,-1,1946,1946
203543,Vitor,Faverani,1988-05-05,Valencia,Brazil,83,260,38,0,0,1,1,1,1,-1,-1,-1,2013,2013
202324,Derrick,Favors,1991-07-15,Georgia Tech,USA,81,265,15,0,1,0,1,1,1,2010,1,3,2010,2021
201174,Nick,Fazekas,1985-06-17,Nevada,USA,83,235,20,0,1,0,1,1,1,2007,2,34,2007,2007
1642847,Jeremiah,Fears,2006-10-14,Oklahoma,USA,75,190,0,1,0,0,0,1,1,2025,1,7,2025,
76697,Dave,Fedor,1940-12-10,Florida State,USA,78,190,17,0,1,0,0,1,1,1962,3,23,1962,1962
76698,Bob,Feerick,1920-01-02,Santa Clara,USA,75,190,,1,0,0,0,1,1,-1,-1,-1,1946,1949
76699,Butch,Feher,1954-05-19,Vanderbilt,USA,76,185,7,1,0,0,0,1,1,1976,2,33,1976,1976
994,Jamie,Feick,1974-07-03,Michigan State,USA,80,255,14,0,1,0,0,1,1,1996,2,48,1996,2002
76701,Ron,Feiereisel,1931-08-06,DePaul,USA,75,185,22,1,0,0,0,1,1,1953,,,1955,1955
76702,George,Feigenbaum,1929-07-02,Kentucky,USA,73,185,,1,0,0,0,1,1,-1,-1,-1,1949,1952
76703,Dave,Feitl,1962-06-08,Texas-El Paso,USA,83,235,45,0,0,1,0,1,1,1986,2,43,1986,1991
1627770,Kay,Felder,1995-03-29,Oakland,USA,69,176,22,1,0,0,1,1,1,2016,2,54,2016,2017
1626245,Cristiano,Felicio,1992-07-07,Flamengo,Brazil,83,270,6,0,1,1,1,1,1,-1,-1,-1,2015,2020
43219,Cristiano,Felicio,1992-07-07,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
203467,Carrick,Felix,1990-08-17,Arizona State,USA,78,201,30,1,1,0,1,1,1,2013,2,33,2013,2013
101230,Noel,Felix,1981-10-04,Fresno State,USA,81,225,16,0,1,0,1,1,1,-1,-1,-1,2005,2005
76704,Ray,Felix,1930-12-10,Long Island-Brooklyn,USA,83,220,14,0,0,1,0,1,1,1953,1,1,1953,1961
203587,Courtney,Fells,,,,,,,0,0,0,,,,,,,,
101109,Raymond,Felton,1984-06-26,North Carolina,USA,73,205,,1,0,0,,,,2005,1,5,2005,2018
76705,Jake,Fendley,1929-06-12,Northwestern,USA,72,180,6,1,0,0,0,1,1,1951,3,23,1951,1952
76706,Bill,Fenley,1922-02-08,Manhattan,USA,75,190,7,0,1,0,0,1,1,-1,-1,-1,1946,1946
2850,Anwar,Ferguson,,,,,,,0,0,0,,,,,,,,
2724,Desmond,Ferguson,1977-07-22,Detroit,USA,79,210,5,0,1,0,0,1,1,-1,-1,-1,2003,2003
1628390,Terrance,Ferguson,1998-05-17,Adelaide,USA,78,190,,1,0,0,1,1,1,2017,1,21,2017,2020
52605,Lisandro,Fernandez,1998-01-19,,,,,,0,0,0,0,0,0,-1,-1,-1,2016,2016
196294533,Rodolfo,Fernandez,,,,,,,0,0,0,,,,,,,,
201164,Rudy,Fernandez,1985-04-04,DKV Joventut,Spain,78,185,,1,0,0,0,1,1,2007,1,24,2008,2016
56047,Rudy,Fernandez,,,,,,,0,0,0,,,,,,,,
1628041,Vashil,Fernandez,,,,,,,0,0,0,,,,,,,,
1628981,Bruno,Fernando,1998-08-15,Maryland,Angola,81,240,,0,1,1,1,1,1,2019,2,34,2019,2024
76707,Eric,Fernsten,1953-11-01,San Francisco,USA,82,205,45,0,0,1,0,1,1,1975,4,62,1975,1983
76708,Al,Ferrari,1933-07-06,Michigan State,USA,76,190,22,1,0,0,0,1,1,1955,3,15,1955,1962
76709,Rolando,Ferreira,1964-05-24,Houston,USA,85,240,32,0,1,0,0,1,1,1988,2,26,1988,1988
273,Duane,Ferrell,1965-02-28,Georgia Tech,USA,79,215,33,0,1,0,0,1,1,-1,-1,-1,1988,1998
1627812,Yogi,Ferrell,1993-05-09,Indiana,USA,72,178,11,1,0,0,1,1,1,-1,-1,-1,2016,2020
76711,Arnie,Ferrin,1925-07-29,Utah,USA,76,180,18,0,1,0,0,1,1,1948,,,1948,1950
76712,Bob,Ferry,1937-05-31,St. Louis,USA,80,230,12,0,0,1,0,1,1,1959,,,1959,1968
198,Danny,Ferry,1966-10-17,Duke,USA,82,235,35,0,1,0,0,1,1,1989,1,2,1990,2002
201178,Kyrylo,Fesenko,1986-12-24,Ukraine,Ukraine,85,280,44,0,0,1,1,1,1,2007,2,38,2007,2011
202071,Michael,Fey,,,,,,,0,0,0,,,,,,,,
2386,Kimani,Ffriend,,,,,,,0,0,0,,,,,,,,
1642499,Max,Fiedler,2001-02-26,Rice,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
76713,Kenny,Fields,1962-02-09,UCLA,USA,77,220,54,0,1,0,0,1,1,1984,1,21,1984,1987
202361,Landry,Fields,1988-06-27,Stanford,USA,79,215,2,1,1,0,0,1,1,2010,2,39,2010,2014
1630835,LJ,Figueroa,1998-03-28,Oregon,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
76714,Ron,Filipek,1944-02-05,Tennessee Tech,USA,77,205,20,0,1,0,0,1,1,1967,9,100,1967,1967
196294613,Marko,Filipovity,,,,,,,0,1,0,,,,,,,,
1642271,Kyle,Filipowski,2003-11-07,Duke,USA,83,250,22,0,0,1,1,1,1,2024,2,32,2024,
76715,Greg,Fillmore,1947-03-07,Cheyney,USA,85,240,34,0,0,1,0,1,1,1970,8,136,1970,1971
76716,Hank,Finkel,1942-04-20,Dayton,USA,84,240,29,0,0,1,0,1,1,1966,2,17,1966,1974
714,Michael,Finley,1973-03-06,Wisconsin,USA,79,225,40,1,1,0,0,1,1,1995,1,21,1995,2009
76717,Danny,Finn,1928-05-27,St. John's (NY),USA,73,185,7,1,0,0,0,1,1,-1,-1,-1,1952,1954
1627827,Dorian,Finney-Smith,1993-05-04,Florida,USA,79,220,2,0,1,0,0,1,1,-1,-1,-1,2016,
101217,D'or,Fischer,,,,,,,0,0,0,,,,,,,,
900,Matt,Fish,1969-11-18,North Carolina-Wilmington,USA,83,235,,0,0,1,0,1,1,1992,2,50,1994,1996
64006,Anthony,Fisher,,,,,,,0,0,0,,,,,,,,
41633,D'or,Fisher,,,,,,,0,0,0,,,,,,,,
965,Derek,Fisher,1974-08-09,Arkansas-Little Rock,USA,73,210,6,1,0,0,0,1,1,1996,1,24,1996,2013
2809,Gerald,Fitch,1982-08-12,Kentucky,USA,75,188,,1,0,0,1,1,1,-1,-1,-1,2005,2005
1630238,Malik,Fitts,1997-07-04,St. Mary's College,USA,77,230,8,0,1,0,1,1,1,-1,-1,-1,2020,2021
76720,Bob,Fitzgerald,1923-03-14,Fordham,USA,77,190,10   12,0,1,0,0,1,1,-1,-1,-1,1946,1948
76719,Dick,Fitzgerald,1920-11-18,Seton Hall,USA,74,175,,0,1,0,0,1,1,-1,-1,-1,1946,1947
2033,Marcus,Fizer,1978-08-10,Iowa State,USA,80,260,,0,1,0,1,1,1,2000,1,4,2000,2007
1966938166,Maximo,Fjelurup,,,,,,,0,0,0,,,,,,,,
1642843,Cooper,Flagg,2006-12-21,Duke,USA,81,205,32,0,1,0,0,1,1,2025,1,1,2025,
1641745,Adam,Flagler,1999-12-01,Baylor,USA,75,180,14,1,0,0,1,1,1,-1,-1,-1,2023,2024
1629967,Skyler,Flatten,,,,,,,0,0,0,,,,,,,,
76721,Jerry,Fleishman,1922-02-14,New York University,USA,74,190,4,1,0,0,0,1,1,-1,-1,-1,1946,1952
76722,Al,Fleming,1954-04-05,Arizona,USA,79,215,30,0,1,0,0,1,1,1976,2,30,1977,1977
76723,Ed,Fleming,1933-07-25,Niagara,USA,75,189,50,1,0,0,0,1,1,1955,3,16,1955,1959
1642853,Rasheer,Fleming,2004-07-10,St. Joseph's (PA),USA,81,240,20,0,1,0,1,1,1,2025,2,31,2025,
313,Vern,Fleming,1962-02-04,Georgia,USA,77,185,10,1,0,0,0,1,1,1984,1,18,1984,1995
2784,Luis,Flores,1981-04-11,Manhattan,USA,74,195,12,1,0,0,0,1,1,2004,2,55,2004,2004
76725,Bruce,Flowers,1957-06-13,Notre Dame,USA,80,225,23,0,1,0,0,1,1,1979,2,26,1982,1982
202956,Gary,Flowers,,,,,,,0,0,0,,,,,,,,
1642280,Trentyn,Flowers,2005-03-08,Adelaide,USA,81,185,,0,1,0,1,1,1,-1,-1,-1,2024,
196295069,Jordan,Floyd,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
76726,Sleepy,Floyd,1960-03-06,Georgetown,USA,75,170,12,1,0,0,0,1,1,1982,1,13,1982,1994
201938,Jonny,Flynn,1989-02-06,Syracuse,USA,72,185,3,1,0,0,1,1,1,2009,1,6,2009,2011
1630201,Malachi,Flynn,1998-05-09,San Diego State,USA,73,185,,1,0,0,1,1,1,2020,1,29,2020,2024
76727,Mike,Flynn,1953-07-31,Kentucky,USA,74,180,44,1,0,0,0,1,1,1975,7,113,1976,1977
203176,Kyle,Fogg,1990-01-27,Arizona,USA,,,,0,0,0,1,0,1,-1,-1,-1,2017,2017
76728,Larry,Fogle,1953-03-19,Canisius,USA,77,205,44,1,0,0,0,1,1,1975,2,34,1975,1975
504,Foirest,Foirest,,,,,,,0,0,0,,,,,,,,
76729,Jack,Foley,1939-04-19,Holy Cross,USA,75,170,7,0,1,0,0,1,1,1962,2,16,1962,1962
1829,Ike,Fontaine,1975-04-16,Washington State,USA,,,,0,0,0,0,1,1,-1,-1,-1,2001,2001
76731,Levi,Fontaine,1948-11-01,Maryland-Eastern Shore,USA,76,190,12,1,0,0,0,1,1,1970,5,70,1970,1970
1631323,Simone,Fontecchio,1995-12-09,Baskonia,Italy,79,209,0,0,1,0,0,1,1,-1,-1,-1,2022,
202880,Jeff,Foote,1987-07-14,Cornell,USA,84,265,,0,1,1,1,1,1,-1,-1,-1,2011,2011
1627854,Bryn,Forbes,1993-07-23,Michigan State,USA,74,205,,1,0,0,1,1,1,-1,-1,-1,2016,2022
201814,Gary,Forbes,1985-02-25,Massachusetts,Panama,79,220,3,0,1,0,1,1,1,-1,-1,-1,2010,2011
1630758,Aleem,Ford,1997-12-22,Wisconsin,USA,80,220,,0,1,0,1,1,1,-1,-1,-1,2021,2021
76732,Alphonso,Ford,1971-10-31,Mississippi Valley State,USA,73,190,8,0,1,0,0,1,1,1993,2,32,1993,1994
2228,Alton,Ford,1981-05-29,Houston,USA,81,280,,0,1,0,1,1,1,2001,2,50,2001,2003
76733,Chris,Ford,1949-01-11,Villanova,USA,77,190,42,1,0,0,0,1,1,1972,2,17,1972,1981
76734,Don,Ford,1952-12-31,California-Santa Barbara,USA,81,215,35,0,1,0,0,1,1,1975,6,92,1975,1981
76735,Jake,Ford,1946-04-29,Maryland-Eastern Shore,USA,75,180,33,1,0,0,0,1,1,1970,2,20,1970,1971
1630259,Jordan,Ford,1998-05-26,St. Mary's College,USA,73,175,31,1,0,0,1,1,1,-1,-1,-1,2023,2023
76736,Phil,Ford,1956-02-09,North Carolina,USA,74,175,1,1,0,0,0,1,1,1978,1,2,1978,1984
1627880,Quincy,Ford,,,,,,,0,0,0,,,,,,,,
101213,Sharrod,Ford,1982-01-09,Clemson,USA,81,235,,0,1,0,,,,-1,-1,-1,2005,2005
726,Sherell,Ford,1972-08-26,Illinois-Chicago,USA,79,210,1,0,1,0,0,1,1,1995,1,26,1995,1995
2551,T.J.,Ford,1983-03-24,Texas,USA,72,165,,1,0,0,0,1,1,2003,1,8,2003,2011
76738,Donnie,Forman,1926-01-17,New York University,USA,70,175,22,1,0,0,0,1,1,-1,-1,-1,1948,1948
76739,Bayard,Forrest,1954-07-08,Grand Canyon,USA,82,235,35,0,0,1,0,1,1,1976,2,19,1977,1978
1630235,Trent,Forrest,1998-06-12,Florida State,USA,76,210,2,1,0,0,1,1,1,-1,-1,-1,2020,2023
2218,Joseph,Forte,1981-03-23,North Carolina,USA,76,194,40,1,0,0,0,1,1,2001,1,21,2001,2002
202622,Courtney,Fortson,1988-05-23,Arkansas,USA,71,185,9,1,0,0,1,1,1,-1,-1,-1,2011,2011
1504,Danny,Fortson,1976-03-27,Cincinnati,USA,80,260,21,0,1,1,0,1,1,1997,1,10,1997,2006
76740,Fred,Foster,1946-03-18,Miami (Ohio),USA,77,210,5,0,1,0,0,1,1,1968,3,28,1968,1976
323,Greg,Foster,1968-10-03,Texas-El Paso,USA,83,250,43,0,0,1,0,1,1,1990,2,35,1990,2002
1902,Jeff,Foster,1977-01-16,Southwest Texas State,USA,83,250,10,0,1,1,0,1,1,1999,1,21,1999,2011
76742,Rod,Foster,1960-10-10,UCLA,USA,73,160,10,1,0,0,0,1,1,1983,2,28,1983,1985
1630701,Michael,Foster Jr.,2003-01-16,NBA G League Ignite,USA,80,250,,0,1,0,1,1,1,-1,-1,-1,2022,2022
56033,Antonios,Fotsis,,,,,,,0,0,0,,,,,,,,
2238,Antonis,Fotsis,1981-04-01,Panathinaikos,Greece,82,219,6,0,1,0,0,1,1,2001,2,47,2001,2001
196294576,Dan,Fotu,,,,,,,0,0,0,,,,,,,,
203095,Evan,Fournier,1992-10-29,Poitiers Basket 86,France,78,205,31,1,1,0,0,1,1,2012,1,20,2012,2023
76744,Larry,Foust,1928-06-24,La Salle,USA,81,215,14,0,0,1,0,1,1,1950,1,5,1950,1961
76745,Jerry,Fowler,1927-06-20,Missouri,USA,79,230,,0,0,1,0,1,1,-1,-1,-1,1951,1951
1762,Tremaine,Fowlkes,1976-04-11,Fresno State,USA,80,220,,0,1,0,1,1,1,1998,2,54,2001,2004
1628368,De'Aaron,Fox,1997-12-20,Kentucky,USA,75,185,4,1,0,0,0,1,1,2017,1,5,2017,
76746,Harold,Fox,1949-08-29,Jacksonville,USA,74,175,7,1,0,0,0,1,1,1972,2,15,1972,1972
76747,Jim,Fox,1943-04-07,South Carolina,USA,82,230,40,0,0,1,0,1,1,1965,8,67,1967,1976
296,Rick,Fox,1969-07-24,North Carolina,Canada,79,235,17,0,1,0,0,1,1,1991,1,24,1991,2003
196295504,Austin,Foxwell,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
196295502,Owen,Foxwell,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
200751,Randy,Foye,1983-09-24,Villanova,USA,76,218,2,1,0,0,0,1,1,2006,1,7,2006,2016
1502,Adonal,Foyle,1975-03-09,Colgate,St. Vincent & Grenadines,82,270,31,0,0,1,0,1,1,1997,1,8,1997,2009
2499,Richie,Frahm,1977-08-14,Gonzaga,USA,77,202,,1,0,0,1,1,1,-1,-1,-1,2002,2007
1883,Steve,Francis,1977-02-21,Maryland,USA,75,210,3,1,0,0,0,1,1,1999,1,2,1999,2007
76748,Tellis,Frank,1965-04-26,Western Kentucky,USA,82,225,32,0,1,0,0,1,1,1987,1,14,1987,1993
76749,Nat,Frankel,1913-11-03,Brooklyn,USA,72,195,,0,1,0,0,1,1,-1,-1,-1,1946,1946
1641848,Armaan,Franklin,2000-11-17,Virginia,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
